子供が独力で解決できる水準と援助があれば解決できる水準の間の領域を指す発達心理学の用語を何というでしょう？,子供が独力で解決できる水準と、援助があれば解決できる水準の間の領域を何というでしょう？,発達の最近接領域,『発達の最近接領域』の意味として適切なものは何でしょう？,援助があれば達成可能な発達の領域,遺伝的に決定された能力の限界点,すでに完全に習得し自動化した能力,加齢によって失われつつある能力
相手の言葉を単に聞くだけでなく相手の感情や意図を汲み取りながら積極的に耳を傾けるコミュニケーション技法を何というでしょう？,相手の言葉を単に聞くだけでなく、相手の感情や意図を汲みとりながら積極的に耳を傾けるコミュニケーション技法を何というでしょう？,アクティブ・リスニング,『アクティブ・リスニング』の意味として適切なものは何でしょう？,相手の感情や意図を汲み取り積極的に聴く技法,相手の話を遮らずに黙って聞く技法,自分の意見を相手に分かりやすく伝える技法,複数の人の意見をまとめて要約する技法
内発的に動機づけられている行動に対して報酬などの外的な動機づけを行うと意欲が低下してしまう現象を何というでしょう？,内発的に動機づけられている行動に対して、報酬などのがい的な動機づけを行うと、意欲が低下してしまう現象を何というでしょう？,アンダーマイニング効果,『アンダーマイニング効果』の意味として適切なものは何でしょう？,報酬が内発的なやる気を削ぐ現象,報酬によってさらにやる気が高まる現象,罰を与えることで望ましくない行動が減る現象,競争させることで個人の能力が伸びる現象
課題の難易度に応じてパフォーマンスを最大化するための最適な覚醒レベルが存在するという法則を何というでしょう？,課題の難易度に応じて、パフォーマンスを最大化するための最適な覚醒レベルが存在するという法則を何というでしょう？,ヤーキーズ・ドットソンの法則,『ヤーキーズ・ドットソンの法則』の意味として適切なものは何でしょう？,最適な覚醒レベルが課題成績を最大化する法則,練習量に比例して技能が向上する法則,報酬が多いほどやる気が高まる法則,集団が大きいほど個人の責任感が減る法則
報酬がなくても学習は進んでいるがそれが行動として現れるには報酬が必要であることを示した学習現象を何というでしょう？,報酬がなくても学習は進んでいるが、それが行動として現れるには報酬が必要であることを示した、学習現象を何というでしょう？,潜在学習,『潜在学習』の意味として適切なものは何でしょう？,報酬なしで進み行動には報酬を要する学習,無意識のうちに行動パターンを覚える学習,睡眠中に脳内で記憶が整理される学習,一度忘れたことを再学習する際の速さ
自分自身の認知プロセスを客観的に捉えて監視したり制御したりする認知活動を何というでしょう？,自分自身の認知プロセスを客観的に捉えて、監視したり制御したりする認知活動を何というでしょう？,メタ認知,『メタ認知』の意味として適切なものは何でしょう？,自分の認知を客観的に把握し制御する機能,感覚器官から入る情報を解釈する過程,無意識のうちに情報を処理する機能,長期記憶から必要な情報を検索する過程
試行錯誤を繰り返すのではなく状況全体の構造を見通すこと（洞察）によって急激に問題解決に至る学習を何というでしょう？,試行錯誤を繰り返すのではなく状況全体の構造を見通すことによって急激に問題解決に至る学習を何というでしょう？,洞察学習,『洞察学習』の意味として適切なものは何でしょう？,見通しによる急激な問題解決の学習,偶然の成功から正解を導き出す学習,手本を真似ることで成立する学習,条件反射によって形成される学習
乳幼児が高さのある場所を怖がるかどうかを調べるためにガラス板を用いて床があるように見せかけた実験装置を何というでしょう？,乳幼児が高さのある場所を怖がるかどうかを調べるために、ガラス板を用いて床があるように見せかけた実験装置を何というでしょう？,視覚的断崖,『視覚的断崖』の意味として適切なものは何でしょう？,乳幼児の奥行き知覚を調べる実験装置,高所恐怖症を治療するためのVR装置,錯視を利用したトリックアートの展示,視力の発達を測定する検査表
自発的な行動の直後に報酬や罰を与えることでその行動の頻度を変化させる学習手続きを何というでしょう？,自発的な行動の直後に、報酬や罰を与えることで、その行動の頻度を変化させる学習手続きを何というでしょう？,オペラント条件づけ,『オペラント条件づけ』の意味として適切なものは何でしょう？,行動の結果によって行動頻度が変わる学習,刺激の対提示によって受動的反応が形成される学習,他者の行動を観察することで成立する学習,洞察によって問題解決が一気に進む学習
解決困難な問題から一時的に離れて休息をとることで解決策が突然思い浮かぶことがある現象を何というでしょう？,解決困難な問題から一時的に離れて休息をとることで、解決策が突然思い浮かぶことがある現象を何というでしょう？,孵化効果,『孵化効果』の意味として適切なものは何でしょう？,問題から離れることで解決策が浮かぶ現象,集団で議論することでアイデアが増える現象,睡眠中に記憶が整理されて定着する現象,卵を温めるようにアイデアを慎重に育てること
不安を感じる対象に対してリラックスした状態を保ちながら弱い刺激から徐々に強い刺激へと慣れさせていく治療法を何というでしょう？,不安を感じる対象に対して、リラックスした状態を保ちながら、弱い刺激から徐々に強い刺激へと慣れさせていく治療法を何というでしょう？,系統的脱感作法,『系統的脱感作法』の意味として適切なものは何でしょう？,不安対象に徐々に慣れさせていく治療法,不安対象に一気に晒して克服させる治療法,論理的な説得で不安を取り除く治療法,薬物を用いて不安を鎮める治療法
短期記憶の情報を維持したり長期記憶へ転送したりするために情報を繰り返し唱えたり復唱したりすることを何というでしょう？,短期記憶の情報を維持したり、長期記憶へ転送したりするために、情報を繰り返し唱えたり、復唱したりすることを何というでしょう？,リハーサル,『リハーサル』の意味として適切なものは何でしょう？,記憶維持のために情報を復唱すること,本番前に予行演習を行うこと,過去の失敗を思い出して反省すること,劇のセリフを暗記すること
生理的な覚醒とその原因に対する認知的な解釈の両方が揃って初めて特定の感情が生じるとする説を何というでしょう？,生理的な覚醒と、その原因に対する認知的な解釈の両方が揃って初めて、特定の感情が生じるとする説を何というでしょう？,情動の二要因理論,『情動の二要因理論』の意味として適切なものは何でしょう？,生理的覚醒と認知的解釈で感情が決まる説,本能的な衝動が感情の源であるとする説,文化的な背景が感情表現を決定するとする説,他者の表情を模倣することで感情が移る説
コイン投げで表が続くと「次は裏が出るはずだ」というように確率的には独立した事象に関連性があると思い込む誤りを何というでしょう？,コイン投げでおもてが続くと、「次は裏が出るはずだ」というように、確率的には独立した事象に関連性があると思い込む誤りを何というでしょう？,ギャンブラーの誤謬,『ギャンブラーの誤謬』の意味として適切なものは何でしょう？,独立事象に確率のバランスを期待する誤り,勝っている時に賭け金を増やす心理,負けを取り戻そうとして深みにハマる心理,偶然の結果を実力と勘違いする心理
自分の所有しているものに対して客観的な価値以上の高い価値を感じ手放すことに抵抗を感じる現象を何というでしょう？,自分の所有しているものに対して客観的な価値以上の高い価値を感じ、手放すことに抵抗を感じる現象を何というでしょう？,授かり効果,『授かり効果』の意味として適切なものは何でしょう？,自分の所有物に高い価値を感じる現象,天から授かった才能を誇示すること,贈り物をもらうと相手を好きになる心理,偶然の幸運を自分の実力と勘違いすること
自分の意見や行動が実際以上に世間一般の多数派と同じであると思い込んでしまう傾向を何というでしょう？,自分の意見や行動が、実際以上に世間一般の多数派と同じであると思い込んでしまう傾向を何というでしょう？,偽の合意効果,『偽の合意効果』の意味として適切なものは何でしょう？,自分の意見が多数派だと過信する傾向,嘘の情報でもみんなが信じれば真実になる現象,会議で表面的な合意形成が行われること,集団内で誤った情報が共有されること
抑圧された欲求とは正反対の態度や行動をとることで不安を解消しようとする防衛機制を何というでしょう？,抑圧された欲求とは正反対の態度や行動をとることで、不安を解消しようとする防衛機制を何というでしょう？,反動形成,『反動形成』の意味として適切なものは何でしょう？,本心とは逆の態度をとる作用,特定の対象への衝動を別の対象に向ける作用,他者の影響を受け入れて自分のものにする作用,過去の成功体験に固執する作用
条件づけにおいて毎回報酬を与えるのではなく時々ランダムに報酬を与える方が消去されにくい（行動が持続しやすい）という現象を何というでしょう？,条件づけにおいて、毎回報酬を与えるのではなく、時々ランダムに報酬を与える方が、消去されにくいという現象を何というでしょう？,間欠強化,『間欠強化』の意味として適切なものは何でしょう？,時々の報酬の方が行動が持続する現象,毎回の報酬で行動を定着させる手続き,罰を与えることで行動を抑制する手続き,報酬を与えずに自然に行動が消えるのを待つこと
他者から恩恵や施しを受けたときに「お返しをしなければならない」という義務感を感じる心理的法則を何というでしょう？,たしゃから恩恵や施しを受けたときに、「お返しをしなければならない」、という義務感を感じる心理的法則を何というでしょう？,返報性の原理,『返報性の原理』の意味として適切なものは何でしょう？,施しを受けたらお返しをしたくなる心理,相手の攻撃に対して反撃しようとする心理,やった行いが自分に返ってくるという信念,期待されるとそれに応えようとする心理
グループのメンバー同士が本音で関わり合う体験を通じて自己理解や他者理解を深め人間的な成長を目指す集団体験を何というでしょう？,グループのメンバー同士が、本音で関わり合う体験を通じて、自己理解やたしゃ理解を深め、人間的な成長を目指す集団体験を何というでしょう？,エンカウンター・グループ,『エンカウンター・グループ』の意味として適切なものは何でしょう？,本音の交流を通じた成長を目指す集団体験,同じ悩みを持つ人同士の自助グループ,精神疾患の患者が集まる治療グループ,企業のリーダーを育成する研修
2つの光点が短い間隔で交互に点滅すると光が移動しているように見える現象を何というでしょう？,2つの光源が短い間隔で交互に点滅すると、光が移動しているようにみえる現象を何というでしょう？,仮現運動,『仮現運動』の意味として適切なものは何でしょう？,点滅する光が移動して見える現象,静止画の連続が動画に見える現象,実際には動いていない点が動いて見える錯覚,自分自身が回転しているように感じる感覚
対人関係に必要な技能（挨拶、断り方など）をロールプレイなどを通じて具体的に練習し習得させる訓練法を何というでしょう？,対人関係に必要な技能を、ロールプレイなどを通じて具体的に練習し習得させる訓練法を何というでしょう？,ソーシャル・スキル・トレーニング,『ソーシャル・スキル・トレーニング』の意味として適切なものは何でしょう？,対人技能を具体的に練習・習得する訓練,社会復帰のための職業訓練,集団生活のルールを教え込む教育,本音の交流を通じ感受性や自己理解を深める集団体験
実際以上に自分の外見や行動が他者から注目されていると思い込んでしまう心理現象を何というでしょう？,実際以上に、自分の外見や行動がたしゃから注目されていると思い込んでしまう心理現象を何というでしょう？,スポットライト効果,『スポットライト効果』の意味として適切なものは何でしょう？,自分が過剰に注目されていると感じる現象,舞台に立つとあがってしまう現象,強い光を見ると一時的に目が見えなくなる現象,特定の人だけが輝いて見える現象
身近な人々に対して「してもらったこと」「して返したこと」「迷惑をかけたこと」の3点を想起し自己反省を行う日本独自の心理療法を何というでしょう？,身近な人々に対して、「してもらったこと」、「して返したこと」、「迷惑をかけたこと」、の3点を想起し自己反省を行う、日本独自の心理療法を何というでしょう？,内観療法,『内観療法』の意味として適切なものは何でしょう？,他者への関わりを3点で振り返る療法,自分の内面をひたすら見つめる瞑想法,断食をして精神を鍛える修行法,日記を書いて感情を整理する療法
2つの異なる刺激を連続して提示した際にそれらの差異が実際以上に強調されて知覚される現象を何というでしょう？,2つの異なる刺激を連続して提示した際に、それらの差異が実際以上に強調されて知覚される現象を何というでしょう？,コントラスト効果,『コントラスト効果』の意味として適切なものは何でしょう？,刺激間の差異が強調されて知覚される効果,類似した刺激が融合して見える効果,背景の色と同化して見えなくなる効果,明るい場所では色が鮮やかに見える効果
過去の学習や経験を通じて獲得され加齢による低下が比較的少ない知能を何というでしょう？,過去の学習や経験を通じて獲得され、かれいによる低下が比較的少ない知能を何というでしょう？,結晶性知能,『結晶性知能』の意味として適切なものは何でしょう？,経験や学習により蓄積された知識に基づく知能,新しい問題を素早く解決する計算能力,単純な暗記や反応速度に依存する知能,感情をコントロールし対人関係を築く知能
発達においては遺伝的な要因よりも生まれた後の経験や学習環境が決定的な役割を果たすという説を何というでしょう？,発達においては遺伝的な要因よりも、生まれた後の経験や学習環境が決定的な役割を果たすという説を何というでしょう？,学習優位説,『学習優位説』の意味として適切なものは何でしょう？,発達は遺伝より学習環境で決まるとする説,脳の成熟がなければ学習できないとする説,遺伝と環境が相互に作用するとする説,本能的な行動は学習によって修正できないとする説
恐怖や危機的な状況に直面した際に交感神経が活性化し即座に戦うか逃げるかの準備をする生理的反応を何というでしょう？,恐怖や危機的な状況に直面した際に、交感神経が活性化し、即座に戦うか逃げるかの準備をする生理的反応を何というでしょう？,闘争・逃走反応,『闘争・逃走反応』の意味として適切なものは何でしょう？,危機に際して戦うか逃げるか備える反応,恐怖で身体がすくんで動けなくなる反応,死んだふりをしてやり過ごす反応,仲間を呼んで助けを求める反応
価格が高ければ高いほど顕示的消費としての魅力が増し需要が増加するという現象を何というでしょう？,価格が高ければ高いほど、顕示的消費としての魅力が増し、需要が増加するという現象を何というでしょう？,ヴェブレン効果,『ヴェブレン効果』の意味として適切なものは何でしょう？,高価格なものほど顕示的価値を感じる現象,安売りされると品質を疑う現象,セット販売されるとお得に感じる現象,限定品に弱い消費者の心理
少数派だと自覚した人が孤立を恐れて意見表明を控えることで多数派の意見がより優勢に見えるようになる現象を何というでしょう？,少数派だと自覚した人が、孤立を恐れて意見表明を控えることで、多数派の意見がより優勢にみえるようになる現象を何というでしょう？,沈黙の螺旋,『沈黙の螺旋』の意味として適切なものは何でしょう？,孤立を恐れた少数派が黙り多数派が強まる現象,議論が噛み合わず沈黙が続く状態,集団内での発言が順番に回ってくること,インターネット上で批判が連鎖する現象
根拠のない思い込みであっても人々がその通りに行動することで結果的に事実となってしまう現象を何というでしょう？,根拠のない思い込みであっても、人々がその通りに行動することで、結果的に事実となってしまう現象を何というでしょう？,自己成就的予言,『自己成就的予言』の意味として適切なものは何でしょう？,思い込みが行動を変え現実になる現象,過去の記憶が現在の学習を妨害する現象,自分の能力以上の課題に直面し意欲を失う状態,報酬を与えることで内発的動機が低下する現象
思い浮かびやすい事例や記憶に残りやすい情報を基準にして頻度や確率を判断してしまう傾向を何というでしょう？,思い浮かびやすい事例や、記憶に残りやすい情報を基準にして、頻度や確率を判断してしまう傾向を何というでしょう？,利用可能性ヒューリスティック,『利用可能性ヒューリスティック』の意味として適切なものは何でしょう？,思い出しやすい事例を基準に判断する傾向,典型的なイメージに当てはめて判断する傾向,最初の情報に引きずられて判断する傾向,自分に都合の良い情報だけで判断する傾向
