失敗した時の言い訳を作るために、あえて事前の準備を怠ったり体調不良を訴えたりして、自分に不利な状況を作ることを何というでしょう？,しっぱいしたときのいいわけをつくるために あえてじぜんのじゅんびをおこたったりたいちょうふりょうをうったえたりして じぶんにふりなじょうきょうをつくることを なんというでしょう？,セルフ・ハンディキャッピング,『セルフ・ハンディキャッピング』の意味として適切なものは何でしょう？,失敗の言い訳を作るために、あえて自分に不利な状況を作ること,障害を抱えながらも、それを克服して成功を収めること,自分の弱点をさらけ出すことで、相手の信頼を得ること,高すぎる目標を設定し、わざと達成できないようにすること
もっともらしい理屈をつけて、自分の満たされない欲求や失敗を正当化する防衛機制を何というでしょう？,もっともらしいりくつをつけて じぶんのみたされないよっきゅうやしっぱいをせいとうかするぼうえいきせいを なんというでしょう？,合理化,『合理化』の意味として適切なものは何でしょう？,もっともらしい理屈をつけて、自分の失敗や行動を正当化すること,感情や欲求を抑え込み、理性的に物事を処理しようとすること,複雑な業務プロセスを簡素化し、効率を高めること,自分の考えを論理的に整理し、相手に分かりやすく伝えること
耐えがたいストレスに直面した際、現在の発達段階よりも幼い段階の行動や態度に戻ってしまう防衛機制を何というでしょう？,たえがたいストレスにちょくめんしたさい げんざいのはったつだんかいよりもおさないだんかいのこうどうやたいどにもどってしまうぼうえいきせいを なんというでしょう？,退行,『退行』の意味として適切なものは何でしょう？,ストレスに直面した際、幼い段階の行動や態度に戻ってしまうこと,過去の記憶が薄れていき、思い出せなくなること,学習したスキルが、使わないことで徐々に低下すること,集団から離れて、一人で行動するようになること
本来のターゲットに対して感情を発散できず、より安全な別の対象にその感情を向ける防衛機制を何というでしょう？,ほんらいのターゲットにたいしてかんじょうをはっさんできず よりあんぜんなべつのたいしょうにそのかんじょうをむけるぼうえいきせいを なんというでしょう？,置き換え,『置き換え』の意味として適切なものは何でしょう？,欲求不満の対象とは別の、より安全な対象に感情をぶつけること,受け入れがたい感情を、正反対の行動で表現すること,社会的に認められない欲求を、価値ある活動に昇華すること,自分の感情を他人のものだと思い込むこと
他者の優れた特性や実績を自分のもののように感じ、自尊心を満たそうとする防衛機制を何というでしょう？,たしゃのすぐれたとくせいやじっせきをじぶんのもののようにかんじ じそんしんをみたそうとするぼうえいきせいを なんというでしょう？,同一化,『同一化』の意味として適切なものは何でしょう？,他者の優れた特性を自分のもののように感じ、自尊心を満たすこと,他者と自分を明確に区別し、独自性を確立すること,集団の意見に合わせ、自分の考えを変えること,他者の感情を自分のことのように感じて共感すること
自分の劣等感を克服するために、他の分野で優位に立って埋め合わせようとする防衛機制を何というでしょう？,じぶんのれっとうかんをこくふくするために ほかのぶんやでゆういにたってうめあわせようとするぼうえいきせいを なんというでしょう？,補償,『補償』の意味として適切なものは何でしょう？,ある分野の劣等感を、他の分野での成功で埋め合わせようとすること,損害を与えた相手に対して、金銭や物品で償うこと,失われた機能を、訓練によって回復させること,不足している栄養素を、サプリメントなどで補うこと
逃げ場のない状況で、矛盾する2つの命令を同時に受け、精神的なストレスを抱える状態を何というでしょう？,にげばのないじょうきょうで むじゅんするふたつのめいれいをどうじにうけ せいしんてきなストレスをかかえるじょうたいを なんというでしょう？,ダブルバインド,『ダブルバインド』の意味として適切なものは何でしょう？,逃げ場のない状況で、矛盾する命令を受けて混乱する状態,2つの選択肢のどちらを選んでも利益が得られる状態,二重人格のように、極端に異なる態度を示す状態,他者と協力して、一つの目標を達成しようとする関係
誘拐や監禁などの極限状態において、被害者が加害者に対して好意や共感を抱くようになる現象を何というでしょう？,ゆうかいやかんきんなどのきょくげんじょうたいにおいて ひがいしゃがかがいしゃにたいしてこういやきょうかんをいだくようになるげんしょうを なんというでしょう？,ストックホルム症候群,『ストックホルム症候群』の意味として適切なものは何でしょう？,監禁などの極限下で、被害者が加害者に好意を抱く現象,虐待を受けた子供が、親に対して強い愛着を示す現象,災害時に正常性バイアスが働き、逃げ遅れてしまう現象,海外旅行先などの非日常空間で、開放的な気分になる現象
人間の性格を「開放性」「誠実性」「外向性」「協調性」「神経症的傾向」の5つの因子で説明する理論を何というでしょう？,にんげんのせいかくを 「かいほうせい」「せいじつせい」「がいこうせい」「きょうちょうせい」「しんけいしょうてきけいこう」のいつつのいんしでせつめいするりろんを なんというでしょう？,ビッグファイブ,『ビッグファイブ』の意味として適切なものは何でしょう？,人間の性格を主要な5つの因子で説明する理論,人間の欲求を5つの階層で説明する理論,5つの発達段階を経て、人格が形成されるとする理論,感情には基本となる5つの種類があるとする説
カモなどの鳥類が、孵化直後の特定の時期に初めて見た動く対象を親として追尾するようになる学習現象を何というでしょう？,カモなどのちょうるいが ふかちょくごのとくていのじきにはじめてみたうごくたいしょうを おやとしてついびするようになるがくしゅうげんしょうを なんというでしょう？,刷り込み,『刷り込み』の意味として適切なものは何でしょう？,孵化直後の特定時期に、最初に見た対象を親として学習する現象,一度覚えた知識が、時間の経過とともに定着する現象,繰り返し宣伝されることで、商品名が記憶に残る現象,強い恐怖体験によって、その状況を避けようとする学習
特定の学習や発達が成立するために、適切な刺激を受ける必要がある、生物学的に定められた限られた期間を何というでしょう？,とくていのがくしゅうやはったつがせいりつするために てきせつなしげきをうけるひつようがある せいぶつがくてきにさだめられたかぎられたきかんを なんというでしょう？,臨界期,『臨界期』の意味として適切なものは何でしょう？,特定の学習が成立するために、刺激が必要な限られた期間,精神的・身体的な機能が急激に衰え始める時期,人生の転換期に訪れる、心理的な危機状態,子供が親から自立し、反抗的な態度をとる時期
子供が独力で解決できる水準と、他者の援助があれば解決できる水準との間の領域を、ヴィゴツキーは何と呼んだでしょう？,こどもがどくりょくでかいけつできるすいじゅんと たしゃのえんじょがあればかいけつできるすいじゅんとのあいだのりょういきを ヴィゴツキーはなんとよんだでしょう？,最近接領域,『最近接領域』の意味として適切なものは何でしょう？,独力でできる水準と、援助があればできる水準の間の領域,親密な他者だけが立ち入ることを許される物理的距離,現在の能力で余裕を持って対処できる安全な範囲,無意識の領域にある、抑圧された欲求や記憶
他者には自分とは異なる信念や欲求があることを理解し、他者の心の状態を推測する能力を何というでしょう？,たしゃにはじぶんとはことなるしんねんやよっきゅうがあることをりかいし たしゃのこころのじょうたいをすいそくするのうりょくを なんというでしょう？,心の理論,『心の理論』の意味として適切なものは何でしょう？,他者には自分と異なる心があると理解し、推測する能力,人間の心理がどのように機能するかを説明する学説,自分の心の内側を深く見つめ、分析する方法,心が脳の働きによって生み出されるとする考え方
雲の形が動物に見えたり、壁のシミが人の顔に見えたりするなど、無意味な対象に意味のあるパターンを見出す知覚現象を何というでしょう？,くものかたちがどうぶつにみえたり かべのしみがひとのかおにみえたりするなど むいみなたいしょうにいみのあるパターンをみいだすちかくげんしょうを なんというでしょう？,パレイドリア,『パレイドリア』の意味として適切なものは何でしょう？,壁のシミが顔に見えるなど、無意味な対象に意味を見出す現象,実際には存在しない音が聞こえる幻聴現象,静止画を連続して見せることで、動いているように見える現象,ある一点を見つめ続けると、周囲が見えなくなる現象
難易度と技能のバランスが取れ、活動に完全に没頭し、精神的に集中している至福の状態をチクセントミハイは何と呼んだでしょう？,なんいどとぎのうのバランスがとれ かつどうにかんぜんにぼっとうし せいしんてきにしゅうちゅうしているしふくのじょうたいを チクセントミハイはなんとよんだでしょう？,フロー,『フロー』の意味として適切なものは何でしょう？,活動に完全に没頭し、精神的に集中している至福の状態,川の流れのように、意識が絶えず変化し続ける状態,集団の中で、情報や感情が伝播していく様子,ストレスがなく、リラックスして休息している状態
ある対象への投資が、将来の損失になると分かっていても、過去の投資を惜しんでやめられない心理状態を何というでしょう？,あるたいしょうへのとうしが しょうらいのそんしつになるとわかっていても かこのとうしをおしんでやめられないしんりじょうたいを なんというでしょう？,コンコルド効果,『コンコルド効果』の意味として適切なものは何でしょう？,過去の投資が惜しくなり、損失が出ると分かっていてもやめられない状態,高価なものほど品質が良いと思い込む心理,初回の成功体験が忘れられず、ギャンブルを続けてしまう状態,航空機に乗った時のような、高揚した心理状態
自分の意見や行動が、実際よりも多数の人に共有されていると思い込む傾向を何というでしょう？,じぶんのいけんやこうどうが じっさいよりもたすうのひとにきょうゆうされているとおもいこむけいこうを なんというでしょう？,偽の合意効果,『偽の合意効果』の意味として適切なものは何でしょう？,自分の意見や行動が、多数の人に共有されていると思い込む傾向,集団全員が賛成しているように見えて、実は誰も賛成していない状況,表面上は合意したが、腹の底では反対している状態,誤った情報に基づいて、合意形成がなされてしまう現象
他者の行動については性格のせいにし、自分の行動については状況のせいにするという、立場による帰属の違いを何というでしょう？,たしゃのこうどうについてはせいかくのせいにし じぶんのこうどうについてはじょうきょうのせいにするという たちばによるきぞくのちがいを なんというでしょう？,行為者-観察者バイアス,『行為者-観察者バイアス』の意味として適切なものは何でしょう？,他者の行動は性格、自分の行動は状況のせいにする傾向,観察されることで、行為者のパフォーマンスが変化する現象,自分が行為者である時より、観察者の時の方が客観的になれること,好きな相手の行動は善意、嫌いな相手の行動は悪意と解釈する傾向
「今、この瞬間」の体験に意図的に意識を向け、評価や判断をせずにありのままを受け入れる心理的状態を何というでしょう？,「いま、このしゅんかん」のたいけんにいとてきにいしきをむけ ひょうかやはんだんをせずにありのままをうけいれるしんりてきじょうたいを なんというでしょう？,マインドフルネス,『マインドフルネス』の意味として適切なものは何でしょう？,今の体験に意識を向け、評価せずに受け入れる状態,過去のトラウマを想起し、感情を再体験すること,将来の目標を強くイメージし、潜在意識に働きかけること,頭の中を空っぽにして、何も考えないようにすること
顧客の満足を得るために、自分の本来の感情を抑圧し、業務上求められる感情を演出する労働を何というでしょう？,こきゃくのまんぞくをえるために じぶんのほんらいのかんじょうをよくあつし ぎょうむじょうもとめられるかんじょうをえんしゅつするろうどうを なんというでしょう？,感情労働,『感情労働』の意味として適切なものは何でしょう？,業務上求められる感情を演出するために、自分の感情を管理する労働,他者の感情を読み取り、共感することを主とする仕事,芸術家など、感情表現自体が価値を生む仕事,職場での人間関係によるストレスが大きい仕事
文字に色を感じたり、音に形を感じたりするなど、ある刺激によって通常の感覚とは別の感覚が同時に引き起こされる現象を何というでしょう？,もじにいろをかんじたり おとにかたちをかんじたりするなど あるしげきによってつうじょうのかんかくとはべつのかんかくがどうじにひきおこされるげんしょうを なんというでしょう？,共感覚,『共感覚』の意味として適切なものは何でしょう？,音に色を感じるなど、ある刺激から別の感覚が引き起こされる現象,複数の人が同時に同じ感覚を共有すること,視覚と聴覚など、異なる感覚情報を統合して認識すること,他人の痛みを、自分の痛みとして感じること
リスト学習において、最初と最後の項目は記憶に残りやすく、中間の項目は忘れやすいという現象を何というでしょう？,リストがくしゅうにおいて さいしょとさいごのこうもくはきおくにのこりやすく ちゅうかんのこうもくはわすれやすいというげんしょうを なんというでしょう？,系列位置効果,『系列位置効果』の意味として適切なものは何でしょう？,リストの最初と最後の項目が記憶に残りやすい現象,関連する項目をまとめて覚えると記憶しやすい現象,順番通りに覚えるよりも、ランダムな方が覚えやすい現象,学習した場所と同じ環境だと、記憶を思い出しやすい現象
視界に入っていても、注意を向けていない対象には気づかない現象を何というでしょう？,しかいにはいっていても ちゅういをむけていないたいしょうにはきづかないげんしょうを なんというでしょう？,非注意性盲目,『非注意性盲目』の意味として適切なものは何でしょう？,視界に入っていても、注意を向けていない対象には気づかない現象,目隠しをされた状態でも、気配を感じ取ることができる能力,一部分が見えなくても、脳が補完して全体を認識する機能,変化に気づかないほど、集中力が散漫になっている状態
報酬がなくても学習は進んでいるが、報酬が与えられるまではその成果が行動に現れない学習を何というでしょう？,ほうしゅうがなくてもがくしゅうはすすんでいるが ほうしゅうがあたえられるまではそのせいかがこうどうにあらわれないがくしゅうを なんというでしょう？,潜在学習,『潜在学習』の意味として適切なものは何でしょう？,学習は進んでいるが、報酬があるまで行動に現れない学習,無意識のうちに行われる、本人も気づかない学習,睡眠中に音声を聞くことで行われる学習,本能的な行動パターンとして遺伝的に組み込まれた学習
セラピストとクライエントの間などに築かれる、互いに信頼し合い、感情が通じ合っている関係をフランス語で何というでしょう？,セラピストとクライエントのあいだなどにきずかれる たがいにしんらいしあい かんじょうがつうじあっているかんけいを フランスごでなんというでしょう？,ラポール,『ラポール』の意味として適切なものは何でしょう？,互いに信頼し合い、感情が通じ合っている関係,催眠状態における、暗示にかかりやすい心理状態,集団の中で、特定の役割を演じること,過去の未解決な感情を、現在の人間に向けること
過去の経験や知識に基づいて形成された、物事を認知・理解するための思考の枠組みを何というでしょう？,かこのけいけんやちしきにもとづいてけいせいされた ものごとをにんち・りかいするためのしこうのわくぐみを なんというでしょう？,スキーマ,『スキーマ』の意味として適切なものは何でしょう？,物事を認知・理解するための思考の枠組み,記憶を一時的に保持するための脳の領域,本能的な欲求を満たすための行動パターン,論理的な思考を行うための推論ルール
